13662	4628	0
13662	11053	0
13662	13403	0
13662	7934	0
13662	13000	0
13662	9850	0
13662	11510	0
13662	42198	0
13662	42159	0
13662	9410	0
13663	8166	0
13663	8003	0
13663	12994	0
13663	10996	0
13663	1668	0
13663	42159	0
13663	8906	0
13664	11694	0
13664	10825	0
13664	42151	0
13664	67850	0
13664	9421	0
13664	12026	0
13664	2726	0
13665	2981	0
13665	9437	0
13665	7933	0
13665	1010	0
13665	10923	0
13665	8566	0
13665	9909	0
13665	42738	0
13665	42159	0
13665	3982	0
13665	11566	0
13666	2981	0
13666	2323	0
13666	7933	0
13666	9421	0
13666	1459	0
13666	956	0
13666	10828	0
13666	42159	0
13666	7632	0
13667	11508	0
13667	6653	0
13667	3566	0
13667	51593	0
13667	10824	0
13667	11510	0
13667	65011	0
13667	13334	0
13667	42159	0
13667	9946	0
13667	5224	0
13667	11161	0
13668	67416	0
13668	3920	0
13668	3344	0
13668	6498	0
13668	42159	0
13668	9410	0
13668	6340	0
13669	1012	0
13669	13156	0
13669	7940	0
13669	3567	0
13669	11510	0
13669	10829	0
13669	12947	0
13669	4974	0
13669	42159	0
13669	7028	0
13669	3564	0
13670	7940	0
13670	965	0
13670	42159	0
13670	7029	0
13670	13087	0
13670	1052	0
13671	9421	0
13671	10825	0
13671	42151	0
13671	58777	0
13671	7922	0
13672	502	0
13672	5667	0
13672	501	0
13672	42155	0
13672	66253	0
13672	966	0
13672	10108	0
13673	8647	0
13673	10830	0
13673	7604	0
13673	1449	0
13673	172	0
13673	4353	0
13673	42155	0
13673	6645	0
13673	9564	0
13673	2451	0
13673	10108	0
13674	42155	0
13674	6679	0
13674	6676	0
13674	53743	0
13674	9421	0
13674	8566	0
13674	7730	0
13674	6709	0
13674	287	0
13674	8198	0
13674	6688	0
13675	42155	0
13675	8839	0
13675	8840	0
13675	9421	0
13675	6732	0
13675	9949	0
13675	57024	0
13675	2972	0
13675	6723	0
13675	2971	0
13675	64476	0
13676	42155	0
13676	6656	0
13676	11540	0
13677	42155	0
13677	58564	0
13677	8833	0
13677	63063	0
13677	9421	0
13677	6660	0
13677	12946	0
13678	42155	0
13678	2981	0
13678	9947	0
13678	290	0
13678	9421	0
13678	10057	0
13678	11788	0
13679	55582	0
13679	8269	0
13679	285	0
13679	6810	0
13679	8798	0
13679	9386	0
13679	42151	0
13679	1669	0
13679	51611	0
13679	69179	0
13679	10108	0
13680	7632	0
13680	8269	0
13680	70004	0
13680	9860	0
13680	42151	0
13680	59503	0
13680	58777	0
13680	12947	0
13680	6142	0
13680	13397	0
13681	57117	0
13681	10825	0
13681	42151	0
13681	67452	0
13681	53319	0
13681	1670	0
13681	54238	0
13682	3572	0
13682	42151	0
13682	7940	0
13682	8002	0
13682	10824	0
13682	10056	0
13682	983	0
13682	10137	0
13682	10130	0
13682	11532	0
13682	10108	0
13683	62963	0
13683	3340	0
13683	7940	0
13683	8197	0
13683	4980	0
13683	47970	0
13683	9155	0
13683	7529	0
13683	42151	0
13684	1140	0
13684	65594	0
13684	1671	0
13684	43121	0
13684	42151	0
13684	11161	0
13685	6145	0
13685	6146	0
13685	8801	0
13685	10825	0
13685	42151	0
13685	9421	0
13685	5194	0
13685	10108	0
13686	10825	0
13686	4327	0
13686	42151	0
13686	10108	0
13686	13403	0
13686	5179	0
13686	10978	0
13686	69083	0
13686	10546	0
13686	11788	0
13687	44090	0
13687	2228	0
13687	51174	0
13687	42151	0
13687	5385	0
13687	13403	0
13687	10549	0
13687	11529	0
13688	2981	0
13688	5388	0
13688	47931	0
13688	42151	0
13688	219	0
13688	4449	0
13688	9421	0
13688	13405	0
13688	10551	0
13688	10824	0
13688	70398	0
13688	12333	0
13689	928	0
13689	8269	0
13689	5388	0
13689	11508	0
13689	42147	0
13689	3350	0
13689	9421	0
13689	13403	0
13689	4455	0
13689	11161	0
13690	863	0
13690	50839	0
13690	48708	0
13690	57146	0
13690	42147	0
13690	12831	0
13690	4201	0
13690	3804	0
13691	928	0
13691	59124	0
13691	7940	0
13691	10825	0
13691	42147	0
13691	11284	0
13691	3639	0
13691	9421	0
13691	7232	0
13691	9949	0
13691	58613	0
13691	12471	0
13691	100	0
13692	1685	0
13692	53067	0
13692	42147	0
13692	66441	0
13692	10057	0
13692	12997	0
13692	12801	0
13692	287	0
13692	8154	0
13693	3572	0
13693	11056	0
13693	44081	0
13693	42147	0
13693	3350	0
13693	10824	0
13693	4329	0
13693	49792	0
13693	10551	0
13693	61516	0
13693	5326	0
13693	63574	0
13693	9410	0
13694	3572	0
13694	10830	0
13694	10825	0
13694	42147	0
13694	371	0
13694	57738	0
13694	2874	0
13694	10842	0
13695	6492	0
13695	8269	0
13695	53170	0
13695	48657	0
13695	9272	0
13695	10057	0
13695	11510	0
13695	9121	0
13695	42160	0
13695	5965	0
13695	5908	0
13696	7941	0
13696	3986	0
13696	7940	0
13696	42147	0
13696	1267	0
13696	4980	0
13696	4249	0
13696	11510	0
13696	6072	0
13696	430	0
13696	1006	0
13696	64649	0
13697	12534	0
13697	45725	0
13697	6812	0
13697	7940	0
13697	8239	0
13697	1600	0
13697	42147	0
13697	9165	0
13697	11510	0
13697	28	0
13697	46860	0
13697	69472	0
13697	12410	0
13698	55582	0
13698	6145	0
13698	8269	0
13698	214	0
13698	3763	0
13698	6146	0
13698	9386	0
13698	42147	0
13698	67355	0
13698	250	0
13698	10366	0
13698	51611	0
13698	1058	0
13698	67426	0
13698	11161	0
13699	11409	0
13699	7940	0
13699	60726	0
13699	4980	0
13699	59711	0
13699	7530	0
13699	42160	0
13699	12533	0
13699	7535	0
13700	43	0
13700	10423	0
13700	7940	0
13700	13389	0
13700	7933	0
13700	42146	0
13700	11053	0
13700	11510	0
13700	12947	0
13700	9793	0
13700	7535	0
13700	8154	0
13701	12239	0
13701	1775	0
13701	12997	0
13701	8689	0
13701	7238	0
13701	42146	0
13701	1054	0
13701	7797	0
13702	70035	0
13702	3897	0
13702	10375	0
13702	42146	0
13702	8566	0
13702	13074	0
13702	57334	0
13703	43419	0
13703	2105	0
13703	3537	0
13703	7933	0
13703	11536	0
13703	60726	0
13703	4980	0
13703	42146	0
13703	9421	0
13703	5832	0
13703	9161	0
13703	11529	0
13704	45727	0
13704	9946	0
13704	12994	0
13704	10824	0
13704	42146	0
13704	5888	0
13704	4455	0
13704	7632	0
13704	3528	0
13704	2535	0
13704	43178	0
13705	12993	0
13705	9860	0
13705	42146	0
13705	64530	0
13705	10828	0
13705	7529	0
13706	8269	0
13706	3537	0
13706	1835	0
13706	11942	0
13706	42146	0
13706	8566	0
13706	5831	0
13706	7730	0
13706	43974	0
13706	7790	0
13706	10866	0
13707	2804	0
13707	3537	0
13707	7940	0
13707	7933	0
13707	3652	0
13707	60726	0
13707	42146	0
13707	63620	0
13707	3570	0
13707	3297	0
13708	1737	0
13708	69906	0
13708	961	0
13708	42146	0
13708	7940	0
13708	7798	0
13708	1832	0
13708	9419	0
13708	8572	0
13708	9410	0
13708	13146	0
13709	3537	0
13709	59756	0
13709	7940	0
13709	10825	0
13709	59416	0
13709	42146	0
13709	9421	0
13709	3453	0
13709	6346	0
13709	61751	0
13710	2313	0
13710	10830	0
13710	70442	0
13710	1606	0
13710	3347	0
13710	8566	0
13710	7730	0
13710	57774	0
13710	3982	0
13710	42162	0
13710	7387	0
13711	8269	0
13711	3537	0
13711	57774	0
13711	4980	0
13711	61804	0
13711	5107	0
13711	2591	0
13711	6816	0
13711	5106	0
13711	42162	0
13711	7942	0
13712	8269	0
13712	2227	0
13712	12994	0
13712	7940	0
13712	3350	0
13712	715	0
13712	13397	0
13712	4983	0
13712	2737	0
13712	7530	0
13712	42162	0
13712	9940	0
13712	10108	0
13712	69905	0
13713	59420	0
13713	7049	0
13713	7933	0
13713	12529	0
13713	42162	0
13713	9421	0
13713	7935	0
13713	1055	0
13713	4463	0
13713	8001	0
13713	3981	0
13713	9855	0
13714	8269	0
13714	13403	0
13714	12162	0
13714	955	0
13714	11510	0
13714	4455	0
13714	7228	0
13714	42162	0
13714	4357	0
13714	8001	0
13714	6339	0
13714	59420	0
13715	3057	0
13715	9409	0
13715	8726	0
13715	11510	0
13715	6762	0
13715	42162	0
13715	6759	0
13715	3160	0
13716	9409	0
13716	7050	0
13716	960	0
13716	10825	0
13716	7934	0
13716	42162	0
13716	9421	0
13716	13403	0
13716	63110	0
13716	6809	0
13716	9410	0
13716	58482	0
13717	12572	0
13717	3537	0
13717	4447	0
13717	61447	0
13717	6657	0
13717	61446	0
13717	10824	0
13717	2311	0
13717	7262	0
13717	42162	0
13717	52895	0
13717	2794	0
13718	9126	0
13718	6757	0
13718	54025	0
13718	1993	0
13718	7940	0
13718	8566	0
13718	5658	0
13718	57774	0
13718	3296	0
13718	47353	0
13718	42162	0
13718	11161	0
13719	7633	0
13719	13280	0
13719	6842	0
13719	7940	0
13719	6219	0
13719	7138	0
13719	7935	0
13719	11510	0
13719	42163	0
13719	3474	0
13720	7216	0
13720	57766	0
13720	12997	0
13720	8342	0
13720	13156	0
13720	8689	0
13720	7940	0
13720	2795	0
13720	7935	0
13720	67401	0
13720	7215	0
13720	9909	0
13720	12485	0
13720	42163	0
13720	10108	0
13721	5897	0
13721	960	0
13721	2139	0
13721	7940	0
13721	9165	0
13721	13000	0
13721	7935	0
13721	42163	0
13721	48966	0
13721	7632	0
13721	10108	0
13721	66217	0
13722	9115	0
13722	3340	0
13722	7933	0
13722	10965	0
13722	12538	0
13722	11056	0
13722	42163	0
13722	11532	0
13722	11089	0
13722	2227	0
13722	11788	0
13723	52914	0
13723	7391	0
13723	135	0
13723	4567	0
13723	1587	0
13723	12997	0
13723	42163	0
13723	4566	0
13723	11532	0
13723	10108	0
13723	11788	0
13724	11053	0
13724	70166	0
13724	11510	0
13724	9121	0
13724	42159	0
13724	1861	0
13724	9946	0
13725	8269	0
13725	1334	0
13725	10082	0
13725	6284	0
13725	11510	0
13725	2417	0
13725	45819	0
13725	42159	0
13725	70166	0
13725	13397	0
13725	10108	0
13726	6138	0
13726	8269	0
13726	11510	0
13726	1863	0
13726	42159	0
13726	6339	0
13726	70167	0
13726	11161	0
13727	8269	0
13727	1834	0
13727	7940	0
13727	223	0
13727	9117	0
13727	70166	0
13727	8441	0
13727	42159	0
13727	1864	0
13728	9409	0
13728	3027	0
13728	8741	0
13728	7136	0
13728	500	0
13728	70166	0
13728	2972	0
13728	42159	0
13729	5445	0
13729	11062	0
13729	70166	0
13729	8456	0
13729	563	0
13729	3437	0
13729	42159	0
13729	6940	0
13729	9417	0
13729	11161	0
13730	13420	0
13730	8269	0
13730	717	0
13730	70166	0
13730	8457	0
13730	1862	0
13730	42159	0
13730	11161	0
13731	70166	0
13731	290	0
13731	9421	0
13731	12418	0
13731	42159	0
13731	6809	0
13731	10108	0
13732	70161	0
13732	10134	0
13732	10890	0
13732	59654	0
13732	42159	0
13732	7632	0
13732	70162	0
13732	7938	0
13733	9060	0
13733	4983	0
13733	955	0
13733	11510	0
13733	70167	0
13733	42159	0
13733	10108	0
13733	9094	0
13734	13017	0
13734	3340	0
13734	3537	0
13734	7940	0
13734	7933	0
13734	10424	0
13734	12347	0
13734	7476	0
13734	9421	0
13734	10057	0
13734	42161	0
13734	64853	0
13734	52288	0
13734	9046	0
13735	7446	0
13735	68329	0
13735	9947	0
13735	9410	0
13735	42155	0
13735	289	0
13735	9267	0
13735	10458	0
13735	10108	0
13736	6219	0
13736	500	0
13736	99	0
13736	12162	0
13736	42155	0
13736	10110	0
13736	10108	0
13737	42155	0
13737	8383	0
13737	8339	0
13737	6681	0
13737	8154	0
13738	8152	0
13738	7940	0
13738	9852	0
13738	42155	0
13738	1825	0
13738	11510	0
13738	3098	0
13738	9046	0
13739	10621	0
13739	9438	0
13739	6343	0
13739	42155	0
13739	11510	0
13739	3098	0
13739	9371	0
13740	3447	0
13740	42155	0
13740	13403	0
13740	46401	0
13740	13076	0
13740	50230	0
13741	7053	0
13741	4898	0
13741	7940	0
13741	9410	0
13741	3088	0
13741	4461	0
13741	42162	0
13741	7217	0
13741	8001	0
13741	60976	0
13741	11161	0
13742	4387	0
13742	605	0
13742	717	0
13742	10103	0
13742	2538	0
13742	8341	0
13742	9421	0
13742	11510	0
13742	9436	0
13742	9793	0
13742	42155	0
13743	7940	0
13743	11527	0
13743	10136	0
13743	42155	0
13743	7935	0
13743	1839	0
13743	59603	0
13743	8154	0
13744	42158	0
13744	5041	0
13744	7940	0
13744	9962	0
13744	4456	0
13744	57826	0
13744	7999	0
13744	50815	0
13744	12029	0
13744	61547	0
13744	62324	0
13744	2794	0
13745	214	0
13745	69189	0
13745	13375	0
13745	10824	0
13745	13281	0
13745	8544	0
13745	48756	0
13745	370	0
13745	228	0
13745	42150	0
13745	11161	0
13746	12534	0
13746	66313	0
13746	4835	0
13746	2438	0
13746	69779	0
13746	42150	0
13746	13403	0
13746	67114	0
13746	69524	0
13746	61734	0
13746	10546	0
13746	12332	0
13746	9855	0
13747	8269	0
13747	960	0
13747	10424	0
13747	13406	0
13747	3468	0
13747	65071	0
13747	64809	0
13747	52363	0
13747	12947	0
13747	2512	0
13747	42150	0
13748	69189	0
13748	53170	0
13748	48657	0
13748	6557	0
13748	7730	0
13748	12134	0
13748	48756	0
13748	42150	0
13748	7726	0
